UMD_original_r225,UMD_original_r375,UMD_original_r525,UMD_original_r675,UMD_original_r825,UMD_original_r975,UMD_original_r1125,UMD_original_r1275,SD_antes_r225,SD_antes_r375,SD_antes_r525,SD_antes_r675,SD_antes_r825,SD_antes_r975,SD_antes_r1125,SD_antes_r1275,SD_despues_r225,SD_despues_r375,SD_despues_r525,SD_despues_r675,SD_despues_r825,SD_despues_r975,SD_despues_r1125,SD_despues_r1275
0.06338882939598942,0.08947060750961669,0.10129028535820665,0.11190471174036361,0.12984032308620205,0.09448354470396296,0.11620103153930836,0.047575357795167444,0.028089237263255285,0.06659511063866738,0.053620416728550765,0.06293708630707835,0.06981334466181924,0.062530031326965,0.023685129643014016,0.08308276964968207,0.028089237263255285,0.06659511063866738,0.053620416728550765,0.06192635392409697,0.053592105074138134,-0.016196004159218146,-0.11222346539715863,-0.09835075648403614
0.06611870700413446,0.08472597686747073,0.07620109791413696,0.11973557826466526,0.11330465233684506,0.10048785690239416,0.11104202688229058,0.06355660495479747,0.029073773851192492,0.06877715809459795,0.052241011918511424,0.056895273082836546,0.06426970903301543,0.05888020642469591,0.05918406140769661,0.07058946387654338,0.029073773851192492,0.06877715809459795,0.052241011918511424,0.0557910189342253,0.046990662859223105,-0.023357376591914832,-0.0678922867460814,-0.12966219968990164
0.07297026740912278,0.10076689167122901,0.07809836632058002,0.10710642521345728,0.12102212320744557,0.11312709844248288,0.09836290462993237,0.06206454656310746,0.04141673047438014,0.055515303009974724,0.05353320981725931,0.07408362236755721,0.054637201871004654,0.06591623509602161,0.0763872073858979,0.06201122827235143,0.04141673047438014,0.055515303009974724,0.05353320981725931,0.0730208450532221,0.03557977932247989,-0.020390489938833502,-0.06218466168904403,-0.15640416191259784
0.05439958622129987,0.095387174747417,0.09604380753918153,0.0958958737980076,0.10992616173479261,0.08684988612523094,0.0837469122338762,0.05321838210140904,0.024592494216470064,0.06273208647372816,0.0804270916463936,0.06060783468584229,0.044460818486527505,0.09414249063405077,0.0737141504316315,0.05820463512809515,0.024592494216470064,0.06273208647372816,0.0804270916463936,0.059866534255916995,0.027248616715196173,0.005617465159623352,-0.06140606217250114,-0.11519255838439879
0.09928404538603126,0.07151512359626591,0.06687931352738533,0.12360205161132273,0.13546892173782824,0.09729669050718694,0.1231818255272068,0.05020379222131041,0.0762434765912164,0.04795224197264652,0.05409262292930464,0.05589055987850116,0.07084051420152877,0.06368553392392293,0.08365758081091391,0.1055360672879233,0.0762434765912164,0.04795224197264652,0.05409262292930464,0.05549658491640573,0.05312299257776554,-0.026521738001547855,-0.06453993002700546,-0.10146400245735808
0.07582136634786728,0.08931584613138199,0.09102021089993828,0.10749001995384896,0.11986514403045903,0.09272667495699187,0.07325850026779634,0.04223500763735937,0.03631476253242059,0.05963086983972015,0.07369684865458964,0.05344808060695787,0.05932800788537939,0.06884503438657771,0.06788183418292139,0.07680002140308842,0.03631476253242059,0.05963086983972015,0.07369684865458964,0.05265733072703945,0.04059556670218815,-0.01402886342143003,-0.0737579987947445,-0.10780884404169144
0.08574993657878101,0.08604231451482398,0.0802947054010279,0.11156776333732894,0.11737264711452901,0.08145252204967136,0.09476995510386785,0.03150810883953097,0.0524276590267134,0.049837721772414426,0.05377847666074508,0.051781769015804585,0.07045234371396954,0.06605840832154472,0.09480601296882821,0.06311314806437586,0.0524276590267134,0.049837721772414426,0.05377847666074508,0.050266503603284315,0.051924595826437187,-0.02100055324858563,-0.060254278629321936,-0.14465669036065706
0.05792029467224912,0.08986294480242367,0.0885500663799764,0.11393614455672103,0.10833446104000609,0.09396475021827719,0.0857236133654546,0.08912139968341237,0.01855920300094391,0.05781148497113869,0.06916617641637693,0.05537137624110298,0.054618305980188,0.08021702332419385,0.0600278674251915,0.04696292758339037,0.01855920300094391,0.05781148497113869,0.06916617641637693,0.05417123981599758,0.03716440615124552,-0.005664665506969008,-0.055262136839469525,-0.1351593302830059
0.06825379647080347,0.08016269661890804,0.08748705145172657,0.11054222646095498,0.12497748533292595,0.09850815526641565,0.07101945075673524,0.03511664078767617,0.04190693378227832,0.060361113080004976,0.05218902828932203,0.05232137730190688,0.056264504776788425,0.0642847296347649,0.07783467862199539,0.06348976674780668,0.04190693378227832,0.060361113080004976,0.05218902828932203,0.05141406065319448,0.03711691737346387,-0.022926771872172257,-0.0535723661732972,-0.1336019109795002
0.04610903946084979,0.0857702495868532,0.077166803562905,0.11754744645345547,0.10050203822019028,0.10132409719046477,0.12118313834404865,0.02611681547893796,0.023417147943353558,0.06008930088282628,0.04748573100931727,0.05207552852223702,0.051779770343568156,0.05781014575268444,0.06131943673428927,0.05851794710742696,0.023417147943353558,0.06008930088282628,0.04748573100931727,0.051401149147273575,0.034369137273980534,-0.023842747831472878,-0.0795448149214556,-0.10370477289730635
0.07188794162279777,0.10661126758539063,0.0915531453421981,0.10810039608234613,0.1296487522601737,0.1089518501493373,0.10092566659905855,0.03582422081325875,0.04613087750267628,0.064868463434341,0.06463195569331769,0.04594720903088263,0.05160927488686934,0.07791181005109203,0.07928564426113932,0.05948402271600399,0.04613087750267628,0.064868463434341,0.06463195569331769,0.044596683371152517,0.03819158429569777,-0.0008342672811494589,-0.061382729357665054,-0.13443817850270498
