source,event_id,sdId,counterId,moduleId,r,phi,theta,logE,mu,area,nsc,nchannels,has_rec
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10008:Shower_1:Use_1,4006,104006,3,1042.8481450025652,1.2918873622319738,38.09215283136329,17.507049245155446,0,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10008:Shower_1:Use_1,4018,104018,1,1060.4720396129135,0.1288314411448769,38.09215283136329,17.507049245155446,0,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4026,104026,1,305.55860182869714,-1.8319960808961833,31.162099465495785,17.868080013162505,16,10.496,26,26,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4026,104026,2,305.55860182869714,-1.8319960808961833,31.162099465495785,17.868080013162505,13,10.496,22,22,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4026,104026,3,305.55860182869714,-1.8319960808961833,31.162099465495785,17.868080013162505,19,10.496,30,30,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4047,104047,1,449.142839717303,1.5640654223980335,31.162099465495785,17.868080013162505,3,10.496,4,4,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4047,104047,2,449.142839717303,1.5640654223980335,31.162099465495785,17.868080013162505,4,10.496,12,12,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4047,104047,3,449.142839717303,1.5640654223980335,31.162099465495785,17.868080013162505,2,10.496,5,5,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4027,104027,1,515.1578695973527,-0.011354280273496973,31.162099465495785,17.868080013162505,7,10.496,7,7,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4027,104027,2,515.1578695973527,-0.011354280273496973,31.162099465495785,17.868080013162505,3,10.496,7,7,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4027,104027,3,515.1578695973527,-0.011354280273496973,31.162099465495785,17.868080013162505,6,10.496,12,12,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4046,104046,1,612.2070699286728,2.877531572247898,31.162099465495785,17.868080013162505,1,10.496,3,3,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4046,104046,2,612.2070699286728,2.877531572247898,31.162099465495785,17.868080013162505,5,10.496,12,12,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4046,104046,3,612.2070699286728,2.877531572247898,31.162099465495785,17.868080013162505,3,10.496,4,4,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4045,104045,3,891.3326693214655,-2.426345232151192,31.162099465495785,17.868080013162505,1,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4012,104012,1,866.2800721167038,-1.0470943141775952,31.162099465495785,17.868080013162505,0,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4012,104012,3,866.2800721167038,-1.0470943141775952,31.162099465495785,17.868080013162505,1,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4048,104048,3,949.6580534340563,0.8908784123994082,31.162099465495785,17.868080013162505,0,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4028,104028,1,1144.857114489241,0.2502286783049798,31.162099465495785,17.868080013162505,0,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4028,104028,2,1144.857114489241,0.2502286783049798,31.162099465495785,17.868080013162505,0,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4013,104013,1,1125.9003935185433,-0.42168592905378394,31.162099465495785,17.868080013162505,0,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4013,104013,3,1125.9003935185433,-0.42168592905378394,31.162099465495785,17.868080013162505,2,10.496,2,2,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10019:Shower_1:Use_1,4025,104025,1,1051.8837144118625,-1.7242589773161507,31.162099465495785,17.868080013162505,1,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4009,104009,1,594.1269540190084,-3.019177530359435,36.454020751394935,17.744428981293424,4,10.496,8,8,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4009,104009,2,594.1269540190084,-3.019177530359435,36.454020751394935,17.744428981293424,4,10.496,8,8,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4009,104009,3,594.1269540190084,-3.019177530359435,36.454020751394935,17.744428981293424,4,10.496,8,8,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4001,104001,1,616.2572893703622,-0.8429297591640925,36.454020751394935,17.744428981293424,1,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4001,104001,2,616.2572893703622,-0.8429297591640925,36.454020751394935,17.744428981293424,6,10.496,26,26,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4001,104001,3,616.2572893703622,-0.8429297591640925,36.454020751394935,17.744428981293424,4,10.496,8,8,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4004,104004,1,641.5642884306694,0.41080722072400727,36.454020751394935,17.744428981293424,1,10.496,8,8,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4004,104004,2,641.5642884306694,0.41080722072400727,36.454020751394935,17.744428981293424,1,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4004,104004,3,641.5642884306694,0.41080722072400727,36.454020751394935,17.744428981293424,4,10.496,7,7,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4002,104002,2,649.6078012338385,-1.8498788981950436,36.454020751394935,17.744428981293424,2,10.496,6,6,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4002,104002,3,649.6078012338385,-1.8498788981950436,36.454020751394935,17.744428981293424,6,10.496,8,8,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4010,104010,1,764.026233625464,2.139530583154905,36.454020751394935,17.744428981293424,0,10.496,1,1,1
SIB23e_175_180_proton_MdSdInfill_CORSIKA78010_FLUKA_Run010.root,Library_Prague_Santos_Yushkov:Run_10024:Shower_1:Use_1,4010,104010,2,764.026233625464,2.139530583154905,36.454020751394935,17.744428981293424,1,10.496,1,1,1
